X,Y,sum
862,239,1101
190,244,434
990,578,1568
608,805,1413
193,779,972
687,672,1359
70,241,311
95,692,787
696,134,830
981,266,1247
247,263,510
660,969,1629
380,54,434
748,560,1308
565,115,680
355,973,1328
711,665,1376
86,584,670
85,516,601
177,311,488
326,397,723
7,495,502
43,571,614
8,23,31
749,54,803
673,381,1054
868,530,1398
40,719,759
213,275,647
382,368,750
293,377,670
787,206,993
191,375,566
724,248,972
783,464,1247
853,177,1030
406,847,1253
958,373,1331
787,648,1435
713,611,392
266,946,1212
861,682,1543
996,993,1989
507,293,800
347,509,856
81,741,822
250,972,1222
9,90,99
180,847,1027
574,42,616
348,34,382
219,325,544
414,274,688
881,723,1604
143,123,266
370,145,515
516,239,755
223,366,589
195,950,1145
206,325,531
936,741,1677
775,185,960
414,260,674
20,272,292
949,8,957
581,448,1029
898,972,1870
449,95,544
513,527,1040
920,461,1381
314,69,383
42,880,922
977,943,1920
74,166,240
628,228,856
259,765,1024
366,818,545
764,420,1184
1000,507,1507
488,100,588
597,921,1518
98,524,622
219,470,959
712,285,997
474,79,553
18,76,94
916,624,1540
640,935,1575
714,373,1087
196,380,576
659,662,1321
170,194,364
544,984,1528
25,714,739
342,609,951
73,87,160
961,225,1186
556,261,817
862,49,911
622,827,1449
973,127,1100
537,111,648
114,746,860
222,720,942
718,328,1046
984,827,1811
751,808,1559
168,301,469
602,790,1392
190,84,274
759,943,1702
860,201,1061
488,80,568
39,736,775
626,914,554
35,974,1009
968,257,1225
737,223,453
184,960,1144
907,180,1087
161,381,542
536,665,1201
246,911,1157
41,316,357
351,192,543
89,668,757
494,316,810
289,374,663
80,180,260
628,354,982
439,902,1341
877,315,1192
158,754,912
396,944,1340
151,722,873
197,520,717
817,409,1226
382,14,396
964,915,1879
421,993,1414
164,96,260
372,467,839
17,488,505
128,943,1071
962,567,1529
25,30,55
390,227,617
996,831,1827
977,144,1121
987,420,1407
355,51,406
827,238,1065
799,177,976
755,786,1541
591,273,864
329,102,431
688,387,1075
356,546,902
755,237,992
685,365,1050
703,916,184
326,941,1267
236,351,587
906,304,1210
445,899,1344
277,41,318
157,16,173
950,188,1138
331,780,1111
142,901,1043
69,552,621
451,913,1364
951,539,1490
839,283,1122
592,517,1109
919,737,1656
526,761,1287
843,340,1183
760,376,1136
105,791,896
541,647,1188
647,744,1391
432,117,549
697,408,293
955,528,1483
113,804,917
117,784,901
587,617,1204
670,643,1313
919,884,1803
256,717,973
215,186,401
455,109,564
569,964,1533
724,363,1087
345,744,1089
655,706,1361
662,56,718
407,306,713
589,998,1587
126,291,417
365,694,1059
981,456,1437
507,777,1284
882,702,1584
75,444,519
50,70,120
278,325,603
673,145,818
282,860,1142
306,10,316
130,623,753
730,672,1402
603,932,1535
911,382,1293
215,824,1039
236,376,612
922,894,1816
101,590,691
11,918,929
382,428,810
625,935,1560
0,552,552
926,194,1120
45,536,581
757,891,1648
665,679,1344
117,352,469
947,235,1182
158,22,180
162,60,222
803,194,997
929,531,1460
92,904,996
779,598,1377
215,96,311
923,811,1734
716,806,1522
457,109,566
700,960,1660
590,703,168
610,128,738
696,982,1678
295,705,1000
406,942,1348
692,10,702
442,786,1228
589,369,958
954,530,1484
44,797,898
694,320,1014
301,795,1096
57,523,580
332,380,712
361,452,813
559,863,1422
376,352,728
592,676,1268
739,113,852
695,633,1328
864,374,1238
562,984,235
79,113,192
926,80,1006
345,841,1186
682,82,764
878,373,1251
746,836,1582
298,38,336
95,435,530
618,56,674
160,840,1000
13,434,447
367,159,526
833,712,1545
645,865,1510
998,422,1420
488,467,955
417,646,1063
608,355,963
787,804,1591
933,117,1050
136,820,956
70,504,574
314,749,1063
484,105,689
495,262,757
305,793,1098
246,105,351
650,257,907
748,587,1335
996,809,1805
285,880,1165
295,634,929
805,597,1402
725,139,837
362,624,986
552,506,1058
577,275,852
681,978,1659
619,290,909
691,844,1535
516,129,645
968,460,1428
4,429,433
209,107,316
68,798,866
754,66,820
589,63,652
599,399,998
217,629,846
484,319,803
308,264,572
831,655,1486
172,113,285
873,305,1178
364,716,1080
158,711,869
291,866,1157
765,500,543
100,865,965
381,105,486
171,922,1093
188,285,473
33,660,693
289,492,781
886,279,1165
95,488,583
43,303,346
181,472,653
845,460,691
772,444,1216
243,653,896
354,461,815
30,586,616
845,904,1749
860,306,1166
672,114,786
930,484,1414
278,314,592
141,703,855
841,741,1582
94,412,506
812,49,861
611,909,1520
643,31,674
15,602,617
565,130,695
607,252,859
149,732,881
522,73,595
262,623,885
78,73,151
80,660,740
669,87,756
128,479,607
838,756,1594
400,485,885
207,978,1185
517,179,696
58,191,249
914,312,1226
986,790,1776
377,155,532
521,991,1512
392,677,1069
109,216,806
288,505,793
703,765,1468
940,85,1025
59,460,519
94,353,447
553,888,1441
717,186,903
707,832,1539
565,519,1084
859,924,1783
830,71,901
750,446,1196
384,399,783
887,36,923
706,867,1573
630,567,1197
889,152,1041
889,957,1846
31,639,670
304,226,530
369,349,718
882,262,1144
289,424,713
796,718,1514
711,275,986
833,862,1695
617,231,848
945,387,1332
367,948,1315
76,613,689
459,994,1453
317,559,876
275,113,388
449,89,538
486,492,114
908,746,1654
610,159,769
836,841,1677
469,938,1407
227,274,501
236,699,935
38,644,682
850,184,1034
28,679,707
139,879,1018
553,393,946
600,648,1248
554,62,616
538,48,586
191,508,699
114,155,269
359,399,758
904,787,1691
402,170,572
110,762,872
670,136,806
155,436,591
310,311,621
843,455,1298
675,786,1461
641,506,1147
238,430,668
413,816,1229
562,230,792
363,981,1344
242,118,360
768,535,1303
566,590,1156
617,32,649
641,63,704
771,39,810
140,59,199
566,55,621
248,791,1039
240,34,274
795,889,1684
81,740,821
244,744,988
403,211,614
381,712,1093
196,912,1108
895,329,1224
57,22,79
970,304,1274
188,911,731
286,849,1135
469,875,1344
689,44,733
121,981,1102
871,119,990
237,360,597
592,211,803
645,735,1380
474,36,510
608,919,1527
115,928,1043
448,603,1051
685,392,1077
408,315,723
601,762,1363
68,176,244
798,979,1777
231,523,754
427,763,1190
793,921,1714
118,467,585
380,516,896
515,449,964
484,574,1058
395,688,1083
353,59,412
190,105,295
201,970,1171
334,706,1040
518,152,670
71,585,656
587,30,617
54,95,149
774,850,1624
43,671,714
856,213,1069
245,481,726
718,601,1319
977,780,1757
730,100,830
604,814,1418
412,62,474
59,204,263
890,566,1456
86,414,500
712,568,1280
704,596,950
281,954,1235
109,103,212
946,54,1000
145,6,151
558,397,955
532,398,930
252,517,769
489,745,1234
158,989,1147
423,588,1011
240,392,632
980,87,1067
172,798,970
511,594,1105
595,431,1026
444,91,535
418,512,930
112,840,952
229,808,169
360,437,797
832,251,1083
426,981,1407
882,105,987
331,440,868
595,840,1435
863,999,1862
667,892,1559
308,40,348
101,318,419
343,559,902
883,277,1160
56,932,229
54,772,826
220,271,491
749,707,1456
225,510,735
21,431,452
298,382,680
873,613,1486
543,903,1446
251,37,288
929,606,1535
229,981,1210
26,389,415
135,381,516
324,1000,1324
56,671,727
705,45,750
405,957,1362
221,387,608
567,351,918
684,1,685
186,133,716
541,595,1136
455,380,835
155,993,288
423,406,829
40,448,488
544,496,1040
279,760,1039
550,134,684
350,338,688
354,768,1122
253,620,873
99,268,367
493,353,846
405,696,1101
241,409,650
740,37,777
96,63,159
351,303,654
827,331,1158
482,499,981
15,788,803
498,678,1176
132,728,860
19,989,1008
278,800,1078
287,402,689
8,778,786
485,989,1474
666,76,742
736,204,940
275,822,1097
33,506,539
1,808,809
707,944,1651
941,334,1275
664,210,874
928,462,1390
24,225,249
840,76,916
859,95,954
649,113,762
695,290,985
954,690,1644
331,866,1197
967,286,1253
104,865,969
116,622,738
45,945,990
996,378,1374
617,498,1115
420,320,740
319,605,924
443,147,590
811,301,1112
636,438,1074
475,419,894
31,605,636
807,416,517
970,368,1338
970,899,1869
325,478,803
949,160,1109
118,912,1030
794,985,1779
90,401,491
141,351,492
141,147,288
127,365,492
167,815,982
722,749,1471
279,41,320
713,394,1107
215,513,728
196,474,670
222,27,249
767,431,1198
634,670,1304
475,238,110
609,645,1254
509,757,1266
683,988,1671
390,527,917
512,519,1031
109,696,805
76,70,146
397,65,462
865,610,1475
832,222,401
163,798,961
721,433,1154
547,34,581
700,879,1579
361,56,417
690,216,906
442,66,560
738,477,873
762,954,1716
991,29,1020
303,666,969
39,944,983
906,876,1782
376,768,1144
795,709,1504
43,985,1028
901,380,1281
803,974,1777
247,969,1216
450,987,1437
75,812,887
969,211,1180
439,314,753
249,853,1102
324,373,697
441,71,512
316,904,1220
516,62,578
525,708,1233
782,360,1142
898,209,1107
809,74,883
434,275,709
158,138,296
329,762,1091
77,786,863
534,778,1312
150,827,977
929,202,1131
965,642,1607
656,863,1519
447,137,898
522,639,32
82,389,471
50,414,464
985,826,1811
820,709,267
356,572,928
109,892,1001
896,609,1505
347,576,923
933,448,1381
187,949,1136
137,153,290
713,162,875
107,53,160
472,985,124
146,525,671
210,16,226
312,691,535
724,978,1702
121,81,202
379,254,633
253,120,373
787,556,1343
869,947,1816
198,90,288
434,159,432
545,118,663
955,316,1271
349,816,1165
306,507,813
400,98,498
894,29,923
584,138,722
439,592,1031
54,561,615
695,448,1143
437,518,955
506,632,1138
207,86,293
983,4,987
271,970,1241
287,56,343
88,76,164
363,626,989
412,706,1118
916,588,1504
565,211,776
30,407,437
201,375,576
139,937,1076
363,493,856
473,804,1277
270,53,323
688,904,1592
337,216,553
414,79,493
456,25,481
613,351,964
193,731,924
203,142,345
136,44,180
148,714,862
218,10,228
706,727,1433
172,74,246
657,518,1175
155,401,556
660,113,773
829,123,952
109,0,109
873,956,1829
510,19,529
998,821,1819
739,841,1580
971,921,1892
13,407,420
129,357,486
615,320,935
877,355,1232
893,72,965
748,198,946
133,282,415
883,837,1720
898,255,1153
503,501,1004
429,501,930
384,288,672
993,830,1823
491,366,857
151,376,527
707,881,1588
101,267,368
224,665,889
443,366,809
482,580,1062
363,367,730
554,168,722
200,751,951
150,724,874
937,520,1457
709,291,1000
833,947,1780
286,616,902
742,782,1524
44,521,565
692,189,881
800,959,1759
442,175,617
19,92,283
14,606,620
796,646,1442
649,811,1460
455,241,696
17,366,383
688,962,1650
64,94,158
868,162,92
160,757,917
559,28,587
568,884,1452
102,54,156
808,213,1021
426,949,1375
797,868,1665
537,268,805
232,874,1106
409,564,973
465,45,510
672,418,1090
448,124,572
257,960,1217
594,563,1157
438,598,1036
848,849,1697
35,644,679
797,384,1181
663,578,226
632,19,651
788,145,933
400,687,1087
142,636,778
490,404,894
811,889,1700
533,996,1529
591,147,738
452,188,640
707,296,1003
593,825,1418
826,386,1212
923,473,1396
255,464,719
369,153,522
724,71,795
530,43,573
961,984,1945
850,960,571
155,239,394
1000,358,1358
676,816,1492
200,424,624
634,464,1098
426,529,955
626,636,1262
944,295,1239
766,912,1678
494,589,130
633,149,782
285,777,1062
245,732,977
412,498,910
298,408,706
613,688,1301
20,496,516
36,907,943
361,373,734
148,91,239
14,889,903
886,393,1279
889,89,978
971,973,1944
190,540,730
36,194,230
691,838,1529
824,664,1488
420,937,1357
231,119,350
95,684,779
689,165,46
302,897,1199
749,491,1240
915,587,1502
978,32,1010
179,577,756
30,136,166
187,775,962
1000,798,1798
505,113,745
937,737,1674
735,877,1612
735,345,1080
991,401,1392
950,800,1750
19,719,738
187,286,473
746,850,1596
304,84,388
192,188,380
283,543,826
253,260,513
14,4,18
134,654,788
713,921,1634
686,127,813
31,818,849
274,918,1192
436,244,680
455,482,937
214,591,805
663,830,1493
717,114,831
248,227,259
543,180,723
446,199,645
526,347,873
471,943,227
935,986,1921
192,280,472
509,911,1420
704,346,1050
908,860,1768
711,337,1048
841,591,1432
245,758,791
152,369,521
891,453,1344
592,239,831
246,620,866
957,541,1498
681,858,1539
992,294,1286
699,875,1574
875,322,1197
929,440,1369
552,645,1197
425,231,656
670,382,1052
86,998,1084
900,330,308
208,857,1065
642,281,923
708,789,1497
50,539,589
493,62,555
668,425,1093
177,612,789
9,190,456
980,680,1660
56,557,613
977,78,1055
113,679,792
672,662,1334
76,496,572
450,297,747
101,982,1083
72,379,451
818,895,1713
273,886,1159
811,216,1027
924,700,1624
975,815,1790
600,763,1363
19,539,558
168,130,298
679,666,1345
662,750,1412
108,866,974
207,505,712
792,228,1020
452,232,684
910,419,1329
766,662,1428
897,615,1512
650,38,688
493,51,544
187,472,659
39,29,374
705,417,1122
912,363,1275
692,798,1490
439,128,567
350,613,963
715,217,932
116,371,487
186,692,878
96,594,690
461,753,1214
684,452,1136
87,145,232
569,373,942
530,125,655
445,407,852
94,867,961
55,578,633
307,310,617
551,421,972
454,149,906
346,141,487
136,387,523
374,69,443
450,663,1113
725,511,1236
633,803,1436
623,44,667
549,149,698
868,361,1229
945,946,1891
426,147,573
469,532,1001
630,762,1392
572,334,980
512,968,1480
750,121,871
528,892,1420
728,208,936
141,712,853
402,688,1090
772,982,1754
103,931,1034
425,522,947
850,635,1485
932,299,1231
133,824,957
197,783,980
702,83,785
468,6,474
27,551,578
353,978,1331
827,803,1630
311,806,1117
764,401,1165
686,376,1062
146,132,278
936,780,1716
824,89,913
486,670,565
825,270,1095
805,211,1016
774,580,1354
902,460,1362
506,718,1224
677,824,1501
330,383,713
525,788,1313
354,465,819
540,473,1013
880,502,1382
24,413,437
319,874,1193
228,225,453
797,818,1615
297,397,694
40,782,822
842,428,1270
924,63,987
86,470,556
207,38,407
892,185,1077
377,538,915
488,949,1437
191,942,1133
688,768,1456
917,486,687
323,276,599
425,924,1349
483,812,1295
787,344,1131
520,675,1195
617,249,866
347,856,1203
402,959,1361
641,485,1126
56,649,705
918,131,1049
615,446,1061
730,443,1173
987,397,1384
735,953,1688
303,422,725
745,982,1727
47,370,417
596,939,1535
429,452,881
240,402,642
816,486,1302
443,259,702
489,769,1258
876,66,942
172,567,739
441,459,900
458,746,1204
737,382,1119
710,562,1272
394,96,490
854,802,1656
378,398,776
769,15,784
636,136,772
553,537,1090
383,438,821
786,947,1733
832,749,1581
251,134,385
128,439,567
833,25,858
228,561,789
463,786,1249
396,306,702
36,846,882
131,651,782
740,349,1089
78,877,955
303,914,1217
330,636,966
662,849,1511
762,122,884
735,240,975
447,977,1424
184,205,389
30,299,329
203,538,741
888,50,938
343,232,575
173,443,616
78,77,155
313,55,368
683,499,1182
517,373,890
694,195,889
169,319,488
437,480,917
702,568,261
782,111,893
971,958,1929
464,709,1173
636,840,1476
614,280,894
667,840,1507
394,520,914
946,674,1620
493,101,594
126,446,572
401,17,418
696,808,1504
724,439,1163
915,51,966
980,218,415
372,556,928
470,563,1033
90,951,1041
865,835,1700
500,407,907
632,152,784
705,718,1423
173,841,1014
287,692,979
735,86,821
505,381,886
744,607,349
298,95,393
555,510,1065
502,455,957
295,986,1281
618,174,792
533,45,578
442,321,763
860,631,1491
714,553,229
798,392,1190
309,732,1041
578,768,1346
254,875,1129
9,744,753
321,738,1059
366,805,1171
639,388,1027
427,452,879
107,72,179
681,944,1625
18,180,198
614,459,1073
372,894,1266
390,313,703
71,900,971
961,646,1607
588,871,1459
787,869,1656
494,796,1290
775,650,1425
611,329,940
136,237,373
0,941,941
861,671,1532
230,411,641
626,240,866
83,571,654
886,879,1765
489,737,1226
712,323,1035
137,495,632
287,617,904
788,671,566
158,718,876
8,20,28
97,496,593
464,97,561
475,539,1014
813,74,887
34,710,744
733,106,839
519,668,1187
785,283,1068
59,775,834
395,94,489
436,807,1243
986,778,1764
746,777,1523
82,530,612
423,438,861
736,899,1635
772,337,1109
50,232,282
910,674,1584
172,295,467
542,937,1479
67,348,484
229,786,1015
357,98,455
415,163,578
99,869,968
412,295,707
422,848,1270
15,332,347
35,212,247
702,3,639
943,157,1100
517,80,597
800,549,1349
337,655,992
41,431,472
478,204,682
23,400,423
530,52,582
523,610,652
789,540,1329
450,629,1079
678,807,1485
676,535,1211
991,534,1525
505,15,520
342,320,662
436,899,1335
137,793,930
354,865,1219
367,809,1176
220,151,371
784,295,1079
26,597,623
388,564,952
525,884,1409
229,870,1099
415,899,1314
93,81,174
285,247,532
462,872,1334
751,93,844
94,651,745
882,757,1639
456,665,1121
275,729,1004
315,532,847
284,215,499
870,878,1748
661,863,1524
855,856,1711
499,573,1072
439,104,144
780,781,1561
340,742,1082
649,871,825
602,694,1296
224,800,1024
505,982,1487
715,127,842
556,176,732
28,320,348
316,283,745
615,510,1125
187,10,469
99,909,1008
783,710,1493
955,674,1629
406,985,1391
76,659,735
342,670,1012
900,876,1776
870,383,1253
359,48,407
889,954,1843
505,655,1160
174,29,203
734,599,1333
129,729,858
71,250,321
17,442,459
367,298,665
114,468,582
31,67,98
77,62,139
804,339,1143
540,954,1494
455,484,939
176,543,719
466,791,1257
369,691,1060
912,777,1689
135,323,458
823,520,1343
986,268,1254
260,183,443
838,7,845
889,375,1264
816,372,1188
604,879,1483
864,531,1395
840,134,974
174,285,459
462,689,1151
486,517,1003
217,202,291
947,951,1898
258,721,979
656,931,1587
948,183,1131
518,109,627
523,983,1506
680,741,1421
296,733,1029
425,258,683
873,317,500
752,55,807
595,890,1485
979,427,1406
416,839,1255
926,354,1280
423,272,695
81,355,436
59,430,489
198,805,1003
397,184,581
444,454,898
142,209,351
381,773,1154
113,56,169
20,501,521
975,625,1600
248,915,1163
348,344,692
132,203,335
199,910,1109
416,507,923
72,305,377
570,47,617
113,868,981
411,669,1080
299,781,714
424,186,610
959,581,1540
780,153,933
292,424,716
496,870,1366
553,94,647
